session_id,user_query,url,title,snippet,relevance
19,"organ pipe cactus what is the name of the desert
",https://www.nps.gov/orpi/,Organ Pipe Cactus National Monument (U.S. National Park Service),"Jan 29, 2021 ... Life Abounds in the Sonoran Desert ... Look closely. Look again. The sights and sounds of Organ Pipe Cactus National Monument, an International ...",NR
19,"organ pipe cactus what is the name of the desert
",https://en.wikipedia.org/wiki/Organ_Pipe_Cactus_National_Monument,Organ Pipe Cactus National Monument - Wikipedia,Organ Pipe Cactus National Monument is a U.S. national monument and UNESCO biosphere reserve located in extreme southern Arizona that shares a border with ...,NR
19,"organ pipe cactus what is the name of the desert
",https://www.blueplanetbiomes.org/organ_pipe_cactus.php,Organ Pipe Cactus - Blue Planet Biomes,"The organ pipe cactus grows only in the Sonoran Desert. It is found from southwestern Arizona south to Sonora, Sinaloa and Baja California in Mexico.",NR
20,"when was the last time this volcano erupted in new mexico
",https://earthobservatory.nasa.gov/images/88581/capulin-volcano-national-monument,Capulin Volcano National Monument,"Aug 23, 2016 ... Capulin last erupted roughly 56,000 to 62,000 years ago. The volcano sits near the center of the Raton-Clayton field, a cluster of smaller ...",NR
20,"when was the last time this volcano erupted in new mexico
",https://geoinfo.nmt.edu/faq/volcanoes/,FAQ: Volcanoes,"May 4, 2022 ... When will a volcano erupt in New Mexico? There have been more than 700 volcanic eruptions in New Mexico in the last 5 million years . The ...",NR
20,"when was the last time this volcano erupted in new mexico
",https://nmnaturalhistory.org/volcanoes/new-mexico-land-volcanoes,New Mexico: Land of Volcanoes | New Mexico Museum of Natural ...,Will there be another eruption? The region remains tectonically active so continued volcanic eruptions separated by significant intervals (1000s of years) ...,NR
20,"when was the last time this volcano erupted in new mexico
",https://www.nmnaturalhistory.org/online-exhibits-geoscience/volcanoes-new-mexico,The Volcanoes of New Mexico | New Mexico Museum of Natural ...,"For more volcanoes in New Mexico, visit the links above. ... The petroglyphs were etched on lava flows that erupted from a classic fissure eruption.",NR
20,"when was the last time this volcano erupted in new mexico
",https://www.nps.gov/articles/nps-geodiversity-atlas-capulin-volcano-national-monument-new-mexico.htm,"NPS Geodiversity Atlas—Capulin Volcano National Monument, New ...","Feb 9, 2022 ... Two other national park sites in New Mexico with young volcanic rocks ... The most recent eruptions in the Raton-Clayton Volcano Field took ...",NR
21,"when was the last time volcano capulin
",https://earthobservatory.nasa.gov/images/88581/capulin-volcano-national-monument,Capulin Volcano National Monument,"Aug 23, 2016 ... Capulin last erupted roughly 56,000 to 62,000 years ago. The volcano sits near the center of the Raton-Clayton field, a cluster of smaller ...",NR
21,"when was the last time volcano capulin
",https://www.nps.gov/cavo/learn/nature/geologicactivity.htm,Geologic Activity - Capulin Volcano National Monument (U.S. ...,"Mar 10, 2022 ... After this dormant period, the most recent phase of eruptions in the volcanic field, know as the Capulin phase, began and lasted from around ...",NR
21,"when was the last time volcano capulin
",https://nmnaturalhistory.org/volcanoes/raton-clayton-volcanic-field-capulin-volcano,Raton-Clayton Volcanic Field: Capulin Volcano | New Mexico ...,"Recent work by geologists from the College of Santa Fe, Northern Arizona University, and the Park Service (Sayre et al, 1995; Stroud, 1996), yielded age dates ...",NR
21,"when was the last time volcano capulin
",https://www.nps.gov/cavo/learn/nature/volcanic-fields.htm,Volcanic Fields - Capulin Volcano National Monument (U.S. ...,"Apr 20, 2020 ... Eruptions in the RCVF began approximately 9 million years ago, with Capulin's eruption taking place between 56,000 and 62,000 years ago.",NR
21,"when was the last time volcano capulin
",https://newmexiconomad.com/capulin-volcano/,New Mexico National Monuments : Capulin Volcano,"Capulin is a classic cinder cone volcano. The eruption of Capulin, approximately 60,000 years ago, was one of the most recent eruptions.",NR
22,"what is the country is the roosevelt campobello in 
",https://www.nps.gov/nr/travel/presidents/roosevelts_campobello.html,Roosevelt's Campobello--Presidents: A Discover Our Shared ...,Today Roosevelt Campobello International Park honors his memory and ... It is the only park in the world owned by the peoples of two countries and ...,NR
22,"what is the country is the roosevelt campobello in 
",https://www.rooseveltcampobello.org/about-the-park,About the Park — Roosevelt Campobello International Park,"Roosevelt and the legacy of friendship between the two countries. At left, Eleanor Roosevelt's last visit to the Roosevelt Cottage, in 1962.",NR
22,"what is the country is the roosevelt campobello in 
",https://www.nps.gov/roca/,Roosevelt Campobello International Park (U.S. National Park Service),"Feb 19, 2016 ... Roosevelt's ""Beloved Island"" Memorial. For many years, Franklin D. Roosevelt summered on Campobello Island. As an adult, he shared with his ...",NR
22,"what is the country is the roosevelt campobello in 
",https://en.wikipedia.org/wiki/Roosevelt_Campobello_International_Park,Roosevelt Campobello International Park - Wikipedia,Both countries provide equal financial support to the park. It is an affiliated area of Parks Canada and of the U.S. National Park Service. According to the ...,NR
22,"what is the country is the roosevelt campobello in 
",http://npshistory.com/publications/roca/index.htm,Park Archives: Roosevelt Campobello International Park,"In FDR's affections, Campobello Island ranked second only to Hyde Park. ... future through the commitment of the citizens and governments of both countries.",NR
23,"what is the two particular species exist in Florida
",https://www.nationalgeographic.org/encyclopedia/invasive-species/,Invasive Species,"Sep 27, 2022 ... An invasive species is an organism that is not indigenous, or native, to a particular area. Invasive species can cause great economic and ...",NR
23,"what is the two particular species exist in Florida
",https://www.fisheries.noaa.gov/national/endangered-species-conservation/listing-species-under-endangered-species-act,Listing Species Under the Endangered Species Act | NOAA Fisheries,"Dec 1, 2022 ... Under the ESA, a species must be listed if it is threatened or endangered because of any of the following 5 factors: present or threatened ...",NR
23,"what is the two particular species exist in Florida
",https://www.nationalgeographic.org/encyclopedia/species-range/,Species Range,"Oct 28, 2022 ... A species range is an area where a particular species can be found ... Species with two or more ranges that do not connect with each other ...",NR
23,"what is the two particular species exist in Florida
",https://www.educationworld.com/a_lesson/TM/WS_parks_places1.shtml,Education World ® - Lesson Planning Skills Page ...,"Which country is that? Everglades National Park. This national park, located in Florida, is the only place in the world where two particular species exist side ...",NR
23,"what is the two particular species exist in Florida
",https://www.nps.gov/ever/learn/nature/techecklist.htm,Threatened and Endangered Species - Everglades National Park ...,"Jan 9, 2023 ... Thirty-nine native Florida species that may occur in Everglades ... Two of these listed species, the Cape Sable seaside sparrow and the ...",NR
24,"how many students did gone to a all white school in Arkansas
",https://www.history.com/topics/black-history/central-high-school-integration,"Little Rock Nine - Definition, Names & Facts - HISTORY","Jan 29, 2010 ... The Little Rock Nine were a group of nine Black students who enrolled at formerly all-white Central High School in Little Rock, Arkansas, ...",NR
24,"how many students did gone to a all white school in Arkansas
",https://en.wikipedia.org/wiki/Little_Rock_Nine,Little Rock Nine - Wikipedia,The Little Rock Nine were a group of nine African American students enrolled in Little Rock Central High School in 1957. Their enrollment was followed by ...,NR
24,"how many students did gone to a all white school in Arkansas
",https://www.history.com/this-day-in-history/central-high-school-integrated,Little Rock Nine Begin First Full Day of Classes - HISTORY,"Nine Black students enter all-white Central High School in Little Rock, Arkansas ... Arkansas was at the time among the more progressive Southern states in ...",NR
24,"how many students did gone to a all white school in Arkansas
",https://www.britannica.com/topic/Little-Rock-Nine,"Little Rock Nine | Names, Significance, Facts, & Segregation ...","Little Rock Nine, group of African American high-school students who challenged ... at Little Rock Central High School, which until then had been all white.",NR
24,"how many students did gone to a all white school in Arkansas
",https://www.theguardian.com/world/2017/sep/24/little-rock-arkansas-school-segregation-racism,Little Rock Nine: the day young students shattered racial ...,"Sep 24, 2017 ... I can meet some other kids.'” Central high school in Little Rock, Arkansas, seemed to have a lot going for it. “The black school was ...",NR
25,"how many students did gone to a all white school in Arkansas in 1957
",https://www.history.com/topics/black-history/central-high-school-integration,"Little Rock Nine - Definition, Names & Facts - HISTORY","Jan 29, 2010 ... Their attendance at the school was a test of Brown v. ... formerly all-white Central High School in Little Rock, Arkansas, in September 1957 ...",NR
25,"how many students did gone to a all white school in Arkansas in 1957
",https://en.wikipedia.org/wiki/Little_Rock_Nine,Little Rock Nine - Wikipedia,The Little Rock Nine were a group of nine African American students enrolled in Little Rock Central High School in 1957. Their enrollment was followed by ...,NR
25,"how many students did gone to a all white school in Arkansas in 1957
",https://www.history.com/this-day-in-history/central-high-school-integrated,Little Rock Nine Begin First Full Day of Classes - HISTORY,"Nine Black students enter all-white Central High School in Little Rock, Arkansas on September 25, 1957, after a federal court ordered racial integration at ...",NR
25,"how many students did gone to a all white school in Arkansas in 1957
",https://www.britannica.com/topic/Little-Rock-Nine,"Little Rock Nine | Names, Significance, Facts, & Segregation ...","During the summer of 1957, the Little Rock Nine enrolled at Little Rock Central High School, which until then had been all white. The students' effort to ...",NR
25,"how many students did gone to a all white school in Arkansas in 1957
",https://www.nbcdfw.com/news/sports/blue-star/a-curious-kid-jerry-jones-addresses-1957-photo-outside-segregated-arkansas-high-school/3133871/,Jerry Jones Addresses 1957 Photo From Little Rock – NBC 5 Dallas ...,"Nov 24, 2022 ... Defiant white students at Arkansas' North Little Rock High School ... ""Nobody there had any idea, frankly, what was going to take place.",NR
26,"organ pipe cactus national monument 
",https://www.nps.gov/orpi/,Organ Pipe Cactus National Monument (U.S. National Park Service),"Jan 29, 2021 ... Look closely. Look again. The sights and sounds of Organ Pipe Cactus National Monument, an International Biosphere Reserve, reveal a thriving ...",NR
26,"organ pipe cactus national monument 
",https://en.wikipedia.org/wiki/Organ_Pipe_Cactus_National_Monument,Organ Pipe Cactus National Monument - Wikipedia,Organ Pipe Cactus National Monument is a U.S. national monument and UNESCO biosphere reserve located in extreme southern Arizona that shares a border with ...,NR
26,"organ pipe cactus national monument 
",https://www.nps.gov/orpi/planyourvisit/camping.htm,Camping - Organ Pipe Cactus National Monument (U.S. National ...,"Jan 12, 2023 ... Awaken with a blazing sunrise and hike one of the trails that begin at the campgrounds. Campsites at Twin Peaks Campground (including the group ...",NR
26,"organ pipe cactus national monument 
",https://www.nationalparks.org/explore/parks/organ-pipe-cactus-national-monument,Organ Pipe Cactus National Monument,"Dec 13, 2022 ... Organ Pipe Cactus National Monument celebrates the life and landscape of the Sonoran Desert. In this desert wilderness, you may drive a lonely ...",NR
26,"organ pipe cactus national monument 
",https://www.nps.gov/orpi/planyourvisit/basicinfo.htm,Basic Information - Organ Pipe Cactus National Monument (U.S. ...,"Jan 20, 2023 ... This 330,000 acre monument was set aside in 1937 to preserve a pristine example of Sonoran Desert. Organ Pipe Cactus National Monument ...",NR
27,"what arizona desert is  organ pipe cactus national monument in?
",https://www.nps.gov/orpi/,Organ Pipe Cactus National Monument (U.S. National Park Service),"Jan 29, 2021 ... Human stories echo throughout this desert preserve, chronicling thousands of years of desert living. A scenic drive, wilderness hike or a night ...",NR
27,"what arizona desert is  organ pipe cactus national monument in?
",https://en.wikipedia.org/wiki/Organ_Pipe_Cactus_National_Monument,Organ Pipe Cactus National Monument - Wikipedia,"The park is the only place in the United States where the senita and organ pipe cactus grow wild. ... Along with this species, many other types of cacti and other ...",NR
27,"what arizona desert is  organ pipe cactus national monument in?
",https://www.nps.gov/im/sodn/orpi.htm,Natural Resources Monitoring at Organ Pipe Cactus National ...,"Nov 1, 2022 ... Organ Pipe Cactus National Monument, in southwestern Arizona, ... Located in the Sonoran Desert ecoregion, the monument is part of four ...",NR
27,"what arizona desert is  organ pipe cactus national monument in?
",https://www.visitarizona.com/places/parks-monuments/organ-pipe-cactus-national-monument/,Organ Pipe Cactus National Monument,"Roosevelt established Organ Pipe Cactus National Monument, an area spanning more than 330,000 acres of the Sonoran Desert in southwestern Arizona. Home to over ...",NR
27,"what arizona desert is  organ pipe cactus national monument in?
",https://www.nps.gov/orpi/planyourvisit/index.htm,Plan Your Visit - Organ Pipe Cactus National Monument (U.S. ...,"Jan 21, 2023 ... What you enjoy, the time you have, and your abilities will determine how you experience this lush, lively desert! Many people base the time of ...",NR
28,"arizona desert with organ pipe cactus national monument
",https://www.nps.gov/orpi/,Organ Pipe Cactus National Monument (U.S. National Park Service),"Jan 29, 2021 ... Life Abounds in the Sonoran Desert ... Look closely. Look again. The sights and sounds of Organ Pipe Cactus National Monument, an International ...",NR
28,"arizona desert with organ pipe cactus national monument
",https://en.wikipedia.org/wiki/Organ_Pipe_Cactus_National_Monument,Organ Pipe Cactus National Monument - Wikipedia,Organ Pipe Cactus National Monument is a U.S. national monument and UNESCO biosphere reserve located in extreme southern Arizona that shares a border with ...,NR
28,"arizona desert with organ pipe cactus national monument
",https://www.nps.gov/orpi/planyourvisit/hiking.htm,Hiking - Organ Pipe Cactus National Monument (U.S. National Park ...,"Jan 5, 2023 ... Ajo Mountain Drive Trails. County Road 131 (8 miles/12.8 km one way) Easy trail that follows the old county road which later became AZ ...",NR
28,"arizona desert with organ pipe cactus national monument
",https://www.visitarizona.com/places/parks-monuments/organ-pipe-cactus-national-monument/,Organ Pipe Cactus National Monument,"Roosevelt established Organ Pipe Cactus National Monument, an area spanning more than 330,000 acres of the Sonoran Desert in southwestern Arizona. Home to over ...",NR
28,"arizona desert with organ pipe cactus national monument
",https://www.nps.gov/orpi/planyourvisit/index.htm,Plan Your Visit - Organ Pipe Cactus National Monument (U.S. ...,"Jan 21, 2023 ... The life found in the Sonoran Desert has adapted to this land of extremes in a multitude of ways, each playing a role in this magical landscape.",NR
29,"what two species exist side by side in everglades national partk
",https://www.doi.gov/blog/10-things-you-didnt-know-about-everglades-national-park,10 Things You Didn't Know About Everglades National Park | U.S. ...,"Dec 6, 2017 ... One of the many animals that live in the Everglades, Alligators move three different ways on land. They high walk, belly walk and belly run.",NR
29,"what two species exist side by side in everglades national partk
",https://www.educationworld.com/a_lesson/TM/WS_parks_places1.shtml,Education World ® - Lesson Planning Skills Page ...,"Everglades National Park. This national park, located in Florida, is the only place in the world where two particular species exist side by side.",NR
29,"what two species exist side by side in everglades national partk
",https://www.tamupress.com/book/9781603448147/wildlife-watching-in-americas-national-parks/,Wildlife Watching in America's National Parks,"From the Great Smoky Mountains to Point Reyes National Seashore, America's national parks ... are preyed upon, or exist side by side with the focal species.",NR
29,"what two species exist side by side in everglades national partk
",https://www.facebook.com/EvergladesNationalPark/photos/a.139211826151603/3788482394557843/?type=3,Everglades National Park - Who said alligators and crocodiles can't ...,"Apr 24, 2020 ... ... be seen living side by side in Everglades National Park. ... Florida is the only place in the world where both species co-exist!",NR
29,"what two species exist side by side in everglades national partk
",https://www.nps.gov/ever/learn/nature/alligator.htm,American Alligator: Species Profile - Everglades National Park (U.S. ...,"Oct 14, 2020 ... Upon arrival in the water, she opens her jaws and shakes her head gently from side to side, encouraging the hatchlings to swim out.",NR
30,"what lives in everglades national park
",https://www.nps.gov/ever/learn/nature/animals.htm,Animals - Everglades National Park (U.S. National Park Service),"Jan 9, 2023 ... Animals · Leopard frog on the edge of the water. Amphibians · Purple gallinule. Birds · Wading birds foraging in the marsh. Bird Species List.",NR
30,"what lives in everglades national park
",https://www.evergladessafaripark.com/post/ultimate-guide-animals-of-the-everglades,Everglades Safari Park,"When thinking about the wildlife you might encounter in the Everglades, we'd be willing to bet that alligators and snakes are the first animals that come to ...",NR
30,"what lives in everglades national park
",https://www.nps.gov/ever/learn/nature/techecklist.htm,Threatened and Endangered Species - Everglades National Park ...,"Jan 9, 2023 ... Everglades National Park is home to a number of threatened and endangered plant and animal species. Some of the best known of these are the ...",NR
30,"what lives in everglades national park
",https://www.evergladesholidaypark.com/attractions/everglades-animals/,Everglades Animals | Everglades Holiday Park Airboat Tours,"In our animal sanctuary area, you'll get to see 2 extremely rare albino alligators, 2 color-morphed red foxes, raccoons, baby alligators, tortoises, peacocks, ...",NR
30,"what lives in everglades national park
",https://www.nwf.org/Educational-Resources/Wildlife-Guide/Wild-Places/Everglades,The Everglades | National Wildlife Federation,The Everglades is internationally known for its extraordinary wildlife. More than 360 bird species can be found in Everglades National Park alone. The ...,NR
31,"when did the capulin volcano last erupt
",https://earthobservatory.nasa.gov/images/88581/capulin-volcano-national-monument,Capulin Volcano National Monument,"Aug 23, 2016 ... Capulin last erupted roughly 56,000 to 62,000 years ago. The volcano sits near the center of the Raton-Clayton field, a cluster of smaller ...",NR
31,"when did the capulin volcano last erupt
",https://www.nps.gov/cavo/learn/nature/geologicactivity.htm,Geologic Activity - Capulin Volcano National Monument (U.S. ...,"Mar 10, 2022 ... After this dormant period, the most recent phase of eruptions in the volcanic field, know as the Capulin phase, began and lasted from around 1.7 ...",NR
31,"when did the capulin volcano last erupt
",https://www.npca.org/parks/capulin-volcano-national-monument,Capulin Volcano · National Parks Conservation Association,"The Capulin Volcano last erupted more than 60,000 years ago. From a vent in the earth, pressurized magma exploded into the air, raining lava rock, ...",NR
31,"when did the capulin volcano last erupt
",https://www.nps.gov/cavo/learn/nature/volcanic-fields.htm,Volcanic Fields - Capulin Volcano National Monument (U.S. ...,"Apr 20, 2020 ... Volcanic fields are regions of volcanic activity that tap one magma source. Eruptions in the RCVF began approximately 9 million years ago, with ...",NR
31,"when did the capulin volcano last erupt
",https://newmexiconomad.com/capulin-volcano/,New Mexico National Monuments : Capulin Volcano,"Based on field work by geologists from the College of Santa Fe, Northern Arizona University, and the National Park Service, Capulin initially erupted about ...",NR
32,"what country is the roosevelt campobello park in
",https://www.rooseveltcampobello.org/,Roosevelt Campobello International Park,"Roosevelt Campobello International Park is a singular example of international cooperation - jointly administered, staffed, and funded by the peoples of ...",NR
32,"what country is the roosevelt campobello park in
",https://www.nps.gov/roca/,Roosevelt Campobello International Park (U.S. National Park Service),"Feb 19, 2016 ... Roosevelt's ""Beloved Island"" Memorial. For many years, Franklin D. Roosevelt summered on Campobello Island. As an adult, he shared with his ...",NR
32,"what country is the roosevelt campobello park in
",https://www.rooseveltcampobello.org/about-the-park,About the Park — Roosevelt Campobello International Park,"Roosevelt and the legacy of friendship between the two countries. At left, Eleanor Roosevelt's last visit to the Roosevelt Cottage, in 1962.",NR
32,"what country is the roosevelt campobello park in
",https://www.nps.gov/nr/travel/presidents/roosevelts_campobello.html,Roosevelt's Campobello--Presidents: A Discover Our Shared ...,Today Roosevelt Campobello International Park honors his memory and ... It is the only park in the world owned by the peoples of two countries and ...,NR
32,"what country is the roosevelt campobello park in
",https://en.wikipedia.org/wiki/Roosevelt_Campobello_International_Park,Roosevelt Campobello International Park - Wikipedia,"Roosevelt Campobello International Park preserves the house and surrounding landscape of the summer retreat of Franklin D. Roosevelt, Eleanor Roosevelt and ...",NR
33,"what event happened in 1859 between two countries 
",https://history.state.gov/milestones/1830-1860/china-2,Milestones: 1830–1860 - Office of the Historian,"For more information, please see the full notice. The Opening to China Part II: the Second Opium War, the United States, and the Treaty of Tianjin, 1857–1859.",NR
33,"what event happened in 1859 between two countries 
",https://www.history.com/news/a-perfect-solar-superstorm-the-1859-carrington-event,A Perfect Solar Superstorm: The 1859 Carrington Event - HISTORY,"Aug 22, 2018 ... Suddenly, Carrington spotted what he described as “two patches of ... the bizarre happenings: a massive solar flare with the energy of 10 ...",NR
33,"what event happened in 1859 between two countries 
",https://history.state.gov/countries/issues/italian-unification,Unification of Italian States - Countries - Office of the Historian,"Major Events. Franco-Austrian War, 1859. After striking an alliance with Napoleon III's France, Piedmont-Sardinia provoked Austria to declare ...",NR
33,"what event happened in 1859 between two countries 
",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5215858/,Duration and extent of the great auroral storm of 1859 - PMC,"The great geomagnetic storm of August 28 through September 3, 1859 is, arguably, the greatest and most famous space weather event in the last two hundred ...",NR
33,"what event happened in 1859 between two countries 
",https://www.nps.gov/sajh/learn/historyculture/the-pig-war.htm,The Pig War - San Juan Island National Historical Park (U.S. ...,"Nov 25, 2022 ... The date on the back of the painting reads July 27, 1859 -- the very day ... The San Juan Islands lay between, and both sides claimed the ...",NR
34,"places in pennsylvania to visit
",https://travel.usnews.com/rankings/best-places-to-visit-in-pennsylvania/,15 Best Places to Visit in Pennsylvania | U.S. News Travel,Philadelphia · Gettysburg · Pittsburgh · Hershey · Valley Forge · Lancaster · Erie · Delaware Water Gap.,NR
34,"places in pennsylvania to visit
",https://www.planetware.com/tourist-attractions/pennsylvania-uspa.htm,16 Top-Rated Tourist Attractions in Pennsylvania | PlanetWare,"Mar 22, 2022 ... 16 Top-Rated Tourist Attractions in Pennsylvania · 1. Independence National Park and the Liberty Bell · 2. Hershey Park · 3. Gettysburg National ...",NR
34,"places in pennsylvania to visit
",https://www.busytourist.com/things-to-do-in-pennsylvania/,50 Things To Do & Places To Visit In Pennsylvania - Attractions ...,"Mar 3, 2023 ... 1. Eastern State Penitentiary · 2. Andy Warhol Museum · 3. Fallingwater · 4. Hersheypark · 5. Pennsylvania State Capitol Complex · 6. Gettysburg ...",NR
34,"places in pennsylvania to visit
",https://www.touropia.com/best-places-to-visit-in-pennsylvania/,10 Best Places to Visit in Pennsylvania (with Map) - Touropia,"Dec 17, 2022 ... 10 Best Places to Visit in Pennsylvania · 10. Hickory Run State Park · 9. Ohiopyle State Park · 8. Delaware Water Gap · 7. Erie · 6. Ricketts Glen ...",NR
34,"places in pennsylvania to visit
",https://familydestinationsguide.com/best-places-to-visit-in-pennsylvania/,15 Best Places to Visit in Pennsylvania (2023) Fun & Unique!,"Jun 22, 2021 ... 15 Best Places to Visit in Pennsylvania — Fun & Unique Places to Go!",NR
35,"fun places to visit in pennsylvania
",https://www.busytourist.com/things-to-do-in-pennsylvania/,50 Fun Things To Do & Places To Visit In Pennsylvania,"Mar 3, 2023 ... The Mercer Museum and Fonthill Castle are near to each other and are closely related, making them the best places to visit in Pennsylvania back- ...",NR
35,"fun places to visit in pennsylvania
",https://www.planetware.com/tourist-attractions/pennsylvania-uspa.htm,16 Top-Rated Tourist Attractions in Pennsylvania | PlanetWare,"Mar 22, 2022 ... 16 Top-Rated Tourist Attractions in Pennsylvania · 1. Independence National Park and the Liberty Bell · 2. Hershey Park · 3. Gettysburg National ...",NR
35,"fun places to visit in pennsylvania
",https://www.atlasobscura.com/things-to-do/pennsylvania,340 Cool and Unusual Things to Do in Pennsylvania - Atlas Obscura,The Atlas Obscura Guide To Pennsylvania · Unusual Attractions in Pennsylvania · Cool Places to Eat & Drink in Pennsylvania · Plan Your Trip · Unforgettable ...,NR
35,"fun places to visit in pennsylvania
",https://familydestinationsguide.com/best-places-to-visit-in-pennsylvania/,15 Best Places to Visit in Pennsylvania (2023) Fun & Unique!,"Jun 22, 2021 ... 15 Best Places to Visit in Pennsylvania — Fun & Unique Places to Go!",NR
35,"fun places to visit in pennsylvania
",https://vacationidea.com/destinations/best-places-to-visit-in-pennsylvania.html,25 Best Places to Visit in Pennsylvania,6 days ago ... 25 Best Places to Visit in Pennsylvania · 2. Pittsburgh · 3. Gettysburg · 4. Places to visit in PA: Lancaster · 5. Hershey · 6. Jim Thorpe · 7.,NR
36,"coco movie
",https://en.wikipedia.org/wiki/Coco_(2017_film),Coco (2017 film) - Wikipedia,Coco is a 2017 American computer-animated fantasy film produced by Pixar Animation Studios and released by Walt Disney Pictures. Based on an original idea ...,NR
36,"coco movie
",https://www.imdb.com/title/tt2380307/,Coco (2017) - IMDb,"Despite his family's baffling generations-old ban on music, Miguel dreams of becoming an. Play trailer ...",NR
36,"coco movie
",https://movies.disney.com/coco,Coco | Official Website | Disney Movie,"Oct 27, 2017 ... In Disney/Pixar's vibrant tale of family, fun and adventure, aspiring young musician named Miguel (voice of newcomer Anthony Gonzalez) ...",NR
36,"coco movie
",https://www.disneyplus.com/movies/coco/db9orsI5O4gC,Coco | Disney+,Miguel journeys to the magical land of his ancestors.,NR
36,"coco movie
",https://www.pixar.com/feature-films/coco,CoCo Pixar Film,"“Coco” is about family, connecting with loved ones and pursuing your dreams. And according to director Lee Unkrich, it's all rooted in music. “'Coco' has music ...",NR
37,"what is the movie coco about
",https://en.wikipedia.org/wiki/Coco_(2017_film),Coco (2017 film) - Wikipedia,Coco is a 2017 American computer-animated fantasy film produced by Pixar Animation Studios and released by Walt Disney Pictures. Based on an original idea ...,NR
37,"what is the movie coco about
",https://www.imdb.com/title/tt2380307/plotsummary/,Coco (2017) - Plot - IMDb,"Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary ...",NR
37,"what is the movie coco about
",https://www.rogerebert.com/reviews/coco-2017,Coco movie review & film summary (2017) | Roger Ebert,"Nov 21, 2017 ... ""Coco"" is the sprightly story of a young boy who wants to be a musician and somehow finds himself communing with talking skeletons in the ...",NR
37,"what is the movie coco about
",https://www.commonsensemedia.org/movie-reviews/coco,Coco Movie Review | Common Sense Media,"Feb 18, 2023 ... Parents need to know that Coco is a vibrant Disney/Pixar film that explores the traditions of the Day of the Dead, a child's desire to ...",R
37,"what is the movie coco about
",https://www.newyorker.com/culture/cultural-comment/coco-a-story-about-borders-and-love-is-a-definitive-movie-for-this-moment,“Coco” Is the Definitive Movie for This Moment | The New Yorker,"Jun 16, 2018 ... “Coco” is a movie about borders more than anything—the beauty in their porousness, the absolute pain produced when a border locks you away from ...",NR
38,"cool facts about Hawaii
",https://www.hawaiianairlines.com/trip-planning-guide/10-interesting-facts-about-hawaii,10 Interesting facts about Hawaii | Hawaiian Airlines,10 Interesting facts about Hawaii · English and Hawaiian are the official languages of Hawaii. · Hawaii is the most isolated population center on Earth: It's ...,NR
38,"cool facts about Hawaii
",https://sandinmysuitcase.com/facts-about-hawaii/,82 Cool and Fun Facts About Hawaii! – Sand In My Suitcase,"Nov 10, 2022 ... 42) Maui is Hawaii's second largest island. Geographically speaking, that is… At 727 square miles, one of the interesting facts about Maui is ...",NR
38,"cool facts about Hawaii
",https://www.mauiaccommodations.com/blog/20-quirky-facts-about-hawaii/,20 Quirky Facts About Hawaii | All About Maui Travel Blog,UNIQUE FACTS ABOUT HAWAII · 1. Surfing was invented in Hawaii. · 2. You can mail a coconut from here. · 3. Maui's Mount Haleakala is the largest dormant volcano in ...,NR
38,"cool facts about Hawaii
",https://kids.nationalgeographic.com/geography/states/article/hawaii-1,Hawaii Pictures and Facts,"Hawaii may have been named for Hawai'i Loa, a legendary figure who is said to have first discovered the islands. Hawaii's nickname, the Aloha State, is no ...",NR
38,"cool facts about Hawaii
",https://hawaiitravelwithkids.com/fun-facts-about-hawaii/,50 Fun Facts About Hawaii + Free Hawaiian Trivia Printable (2023),"Jan 14, 2022 ... 1. Hawaii is made up of 132 different islands. While there are 132 different Hawaiian islands and 124 islets, shoals, and reefs, the 8 main ...",NR
39,"picture of a river
",https://unsplash.com/s/photos/river,20+ River Pictures | Download Free Images on Unsplash,Download the perfect river pictures. Find over 100+ of the best free river images. Free for commercial use ✓ No attribution required ✓ Copyright-free.,NR
39,"picture of a river
",https://www.istockphoto.com/photos/river,"4,880,600+ River Stock Photos, Pictures & Royalty-Free Images ...","Search from 4880610 River stock photos, pictures and royalty-free images from iStock. Find high-quality stock photos that you won't find anywhere else.",NR
39,"picture of a river
",https://pixabay.com/images/search/river/,"40,000+ Free River & Nature Images - Pixabay",Find images of River. ✓ Free for commercial use ✓ No attribution required ✓ High quality images.,NR
39,"picture of a river
",https://www.pexels.com/search/river/,"River Photos, Download The BEST Free River Stock Photos & HD ...",Download and use 40000+ River stock photos for free. ✓ Thousands of new images every day ✓ Completely Free to Use ✓ High-quality videos and images from ...,NR
39,"picture of a river
",https://stock.adobe.com/search?k=river,"River Images – Browse 11299161 Stock Photos, Vectors, and Video","Search from thousands of royalty-free River stock images and video for your next project. Download royalty-free stock photos, vectors, HD footage and more ...",NR
40,"what habitat does an Aardvark live in
",https://www.awf.org/wildlife-conservation/aardvark,Aardvark | African Wildlife Foundation,"Where do aardvarks live? They are quite versatile in their housing choices and can be found in a broad range of regions, from dry savannas to rainforests. Where ...",NR
40,"what habitat does an Aardvark live in
",https://www.livescience.com/55241-aardvark-facts.html,Facts About Aardvarks | Live Science,"Jun 29, 2016 ... Though they do eat ants — so they are technically ""ant eaters"" — aardvarks are a ... Aardvarks live in many different types of habitats, ...",NR
